Statei,Action,Staten,xcmi,ycmi,xcmn,ycmn,thetai,thetan
1,2,0,2.2343288800e+02,2.2700561086e+02,2.2369273796e+02,2.2724251239e+02,-1.1174429414e-01,1.6826187759e-01
0,2,1,2.2369273796e+02,2.2724251239e+02,2.2343312060e+02,2.2700632352e+02,1.6826187759e-01,-1.1159317197e-01
1,2,0,2.2343312060e+02,2.2700632352e+02,2.2369293476e+02,2.2724326431e+02,-1.1159317197e-01,1.6841299976e-01
0,1,2,2.2369293476e+02,2.2724326431e+02,2.2326169885e+02,2.2686762960e+02,1.6841299976e-01,-5.6924891922e-01
2,0,6,2.2326169885e+02,2.2686762960e+02,2.2287042972e+02,2.2669934822e+02,-5.6924891922e-01,-1.7989867500e+00
6,0,2,2.2287042972e+02,2.2669934822e+02,2.2326215768e+02,2.2686736445e+02,-1.7989867500e+00,-5.6914510922e-01
2,0,6,2.2326215768e+02,2.2686736445e+02,2.2287090603e+02,2.2669904244e+02,-5.6914510922e-01,-1.7988829400e+00
6,2,7,2.2287090603e+02,2.2669904244e+02,2.2256102215e+02,2.2653343945e+02,-1.7988829400e+00,-2.0787649630e+00
7,2,6,2.2256102215e+02,2.2653343945e+02,2.2287027399e+02,2.2669919563e+02,-2.0787649630e+00,-1.7989339339e+00
6,1,4,2.2287027399e+02,2.2669919563e+02,2.2348998081e+02,2.2677702055e+02,-1.7989339339e+00,-1.0581473013e+00
4,2,5,2.2348998081e+02,2.2677702055e+02,2.2317777920e+02,2.2663396732e+02,-1.0581473013e+00,-1.3255265702e+00
5,2,4,2.2317777920e+02,2.2663396732e+02,2.2348965545e+02,2.2677741055e+02,-1.3255265702e+00,-1.0580506090e+00
4,2,5,2.2348965545e+02,2.2677741055e+02,2.2317746767e+02,2.2663432713e+02,-1.0580506090e+00,-1.3254298779e+00
5,2,4,2.2317746767e+02,2.2663432713e+02,2.2348933004e+02,2.2677780053e+02,-1.3254298779e+00,-1.0579539167e+00
4,0,0,2.2348933004e+02,2.2677780053e+02,2.2381860813e+02,2.2701942212e+02,-1.0579539167e+00,1.5084734202e-01
0,2,1,2.2381860813e+02,2.2701942212e+02,2.2355491723e+02,2.2678778995e+02,1.5084734202e-01,-1.2900770754e-01
1,2,0,2.2355491723e+02,2.2678778995e+02,2.2381881799e+02,2.2702017050e+02,-1.2900770754e-01,1.5099846419e-01
0,2,1,2.2381881799e+02,2.2702017050e+02,2.2355516210e+02,2.2678849848e+02,1.5099846419e-01,-1.2885658537e-01
1,2,0,2.2355516210e+02,2.2678849848e+02,2.2381902774e+02,2.2702091891e+02,-1.2885658537e-01,1.5114958636e-01
0,2,1,2.2381902774e+02,2.2702091891e+02,2.2355540686e+02,2.2678920705e+02,1.5114958636e-01,-1.2870546320e-01
1,2,0,2.2355540686e+02,2.2678920705e+02,2.2381923738e+02,2.2702166736e+02,-1.2870546320e-01,1.5130070853e-01
0,1,2,2.2381923738e+02,2.2702166736e+02,2.2338163695e+02,2.2665346672e+02,1.5130070853e-01,-5.8636121045e-01
2,1,0,2.2338163695e+02,2.2665346672e+02,2.2381791837e+02,2.2702197784e+02,-5.8636121045e-01,1.5124269519e-01
0,0,4,2.2381791837e+02,2.2702197784e+02,2.2348825588e+02,2.2677965358e+02,1.5124269519e-01,-1.0575190432e+00
4,1,6,2.2348825588e+02,2.2677965358e+02,2.2286891644e+02,2.2670198100e+02,-1.0575190432e+00,-1.7983614467e+00
6,0,2,2.2286891644e+02,2.2670198100e+02,2.2326053926e+02,2.2687024215e+02,-1.7983614467e+00,-5.6851980591e-01
2,1,0,2.2326053926e+02,2.2687024215e+02,2.2369017684e+02,2.2724647808e+02,-5.6851980591e-01,1.6908409973e-01
0,1,2,2.2369017684e+02,2.2724647808e+02,2.2325919312e+02,2.2687055405e+02,1.6908409973e-01,-5.6857781925e-01
2,1,0,2.2325919312e+02,2.2687055405e+02,2.2368885252e+02,2.2724676506e+02,-5.6857781925e-01,1.6902608639e-01
0,0,4,2.2368885252e+02,2.2724676506e+02,2.2336355127e+02,2.2699861691e+02,1.6902608639e-01,-1.0397356520e+00
4,0,0,2.2336355127e+02,2.2699861691e+02,2.2368837303e+02,2.2724619695e+02,-1.0397356520e+00,1.6906560669e-01
0,1,2,2.2368837303e+02,2.2724619695e+02,2.2325738235e+02,2.2687028089e+02,1.6906560669e-01,-5.6859631229e-01
2,1,0,2.2325738235e+02,2.2687028089e+02,2.2368704872e+02,2.2724648395e+02,-5.6859631229e-01,1.6900759335e-01
0,0,4,2.2368704872e+02,2.2724648395e+02,2.2336174288e+02,2.2699834181e+02,1.6900759335e-01,-1.0397541451e+00
4,0,0,2.2336174288e+02,2.2699834181e+02,2.2368656922e+02,2.2724591584e+02,-1.0397541451e+00,1.6904711365e-01
0,1,2,2.2368656922e+02,2.2724591584e+02,2.2325557159e+02,2.2687000776e+02,1.6904711365e-01,-5.6861480533e-01
2,1,0,2.2325557159e+02,2.2687000776e+02,2.2368524491e+02,2.2724620287e+02,-5.6861480533e-01,1.6898910031e-01
0,1,2,2.2368524491e+02,2.2724620287e+02,2.2325422547e+02,2.2687031979e+02,1.6898910031e-01,-5.6867281867e-01
2,1,0,2.2325422547e+02,2.2687031979e+02,2.2368392062e+02,2.2724648997e+02,-5.6867281867e-01,1.6893108697e-01
0,0,4,2.2368392062e+02,2.2724648997e+02,2.2335859579e+02,2.2699837273e+02,1.6893108697e-01,-1.0398306514e+00
4,2,5,2.2335859579e+02,2.2699837273e+02,2.2304906667e+02,2.2684962532e+02,-1.0398306514e+00,-1.3072099203e+00
5,0,1,2.2304906667e+02,2.2684962532e+02,2.2332687453e+02,2.2717196189e+02,-1.3072099203e+00,-7.7426382510e-02
1,0,5,2.2332687453e+02,2.2717196189e+02,2.2304869496e+02,2.2684894058e+02,-7.7426382510e-02,-1.3073127418e+00
5,2,4,2.2304869496e+02,2.2684894058e+02,2.2335790697e+02,2.2699804017e+02,-1.3073127418e+00,-1.0398367806e+00
4,2,5,2.2335790697e+02,2.2699804017e+02,2.2304837693e+02,2.2684929466e+02,-1.0398367806e+00,-1.3072160495e+00
5,0,1,2.2304837693e+02,2.2684929466e+02,2.2332618676e+02,2.2717162953e+02,-1.3072160495e+00,-7.7432511700e-02
1,0,5,2.2332618676e+02,2.2717162953e+02,2.2304800522e+02,2.2684860992e+02,-7.7432511700e-02,-1.3073188710e+00
5,2,4,2.2304800522e+02,2.2684860992e+02,2.2335721814e+02,2.2699770762e+02,-1.3073188710e+00,-1.0398429098e+00
4,2,5,2.2335721814e+02,2.2699770762e+02,2.2304768719e+02,2.2684896400e+02,-1.0398429098e+00,-1.3072221787e+00
5,2,4,2.2304768719e+02,2.2684896400e+02,2.2335688569e+02,2.2699809160e+02,-1.3072221787e+00,-1.0397462175e+00
4,0,0,2.2335688569e+02,2.2699809160e+02,2.2368171007e+02,2.2724566821e+02,-1.0397462175e+00,1.6905504120e-01
0,1,2,2.2368171007e+02,2.2724566821e+02,2.2325071542e+02,2.2686975670e+02,1.6905504120e-01,-5.6860687778e-01
2,2,3,2.2325071542e+02,2.2686975670e+02,2.2301560343e+02,2.2661961641e+02,-5.6860687778e-01,-8.3601108289e-01
3,1,1,2.2301560343e+02,2.2661961641e+02,2.2328570641e+02,2.2718216541e+02,-8.3601108289e-01,-9.5291354620e-02
1,1,3,2.2328570641e+02,2.2718216541e+02,2.2301530968e+02,2.2661969655e+02,-9.5291354620e-02,-8.3592457746e-01
3,0,7,2.2301530968e+02,2.2661969655e+02,2.2268143779e+02,2.2638433398e+02,-8.3592457746e-01,-2.0446648983e+00
7,0,3,2.2268143779e+02,2.2638433398e+02,2.2301558113e+02,2.2661980957e+02,-2.0446648983e+00,-8.3583655626e-01
3,1,1,2.2301558113e+02,2.2661980957e+02,2.2328558593e+02,2.2718240571e+02,-8.3583655626e-01,-9.5116827990e-02
1,0,5,2.2328558593e+02,2.2718240571e+02,2.2300173579e+02,2.2686435580e+02,-9.5116827990e-02,-1.3250031873e+00
5,2,4,2.2300173579e+02,2.2686435580e+02,2.2331353692e+02,2.2700796225e+02,-1.3250031873e+00,-1.0575272261e+00
4,2,5,2.2331353692e+02,2.2700796225e+02,2.2300142407e+02,2.2686471545e+02,-1.0575272261e+00,-1.3249064950e+00
5,1,7,2.2300142407e+02,2.2686471545e+02,2.2250858625e+02,2.2657643510e+02,-1.3249064950e+00,-2.0626391770e+00
7,1,5,2.2250858625e+02,2.2657643510e+02,2.2300175572e+02,2.2686541778e+02,-2.0626391770e+00,-1.3250595488e+00
5,2,4,2.2300175572e+02,2.2686541778e+02,2.2331356494e+02,2.2700900666e+02,-1.3250595488e+00,-1.0575835876e+00
4,2,5,2.2331356494e+02,2.2700900666e+02,2.2300144402e+02,2.2686577745e+02,-1.0575835876e+00,-1.3249628565e+00
5,1,7,2.2300144402e+02,2.2686577745e+02,2.2250858995e+02,2.2657752487e+02,-1.3249628565e+00,-2.0626955385e+00
7,2,6,2.2250858995e+02,2.2657752487e+02,2.2281513837e+02,2.2674822894e+02,-2.0626955385e+00,-1.7828645094e+00
6,0,2,2.2281513837e+02,2.2674822894e+02,2.2320410674e+02,2.2692253859e+02,-1.7828645094e+00,-5.5302286855e-01
2,0,6,2.2320410674e+02,2.2692253859e+02,2.2281561954e+02,2.2674793088e+02,-5.5302286855e-01,-1.7827606994e+00
6,1,4,2.2281561954e+02,2.2674793088e+02,2.2343398669e+02,2.2683576785e+02,-1.7827606994e+00,-1.0419740668e+00
4,0,0,2.2343398669e+02,2.2683576785e+02,2.2375936183e+02,2.2708262019e+02,-1.0419740668e+00,1.6682719190e-01
0,1,2,2.2375936183e+02,2.2708262019e+02,2.2332753077e+02,2.2670766981e+02,1.6682719190e-01,-5.7083472708e-01
2,0,6,2.2332753077e+02,2.2670766981e+02,2.2293599528e+02,2.2654000911e+02,-5.7083472708e-01,-1.8005725579e+00
6,0,2,2.2293599528e+02,2.2654000911e+02,2.2332798919e+02,2.2670740392e+02,-1.8005725579e+00,-5.7073091708e-01
2,1,0,2.2332798919e+02,2.2670740392e+02,2.2375845762e+02,2.2708268896e+02,-5.7073091708e-01,1.6687298856e-01
0,2,1,2.2375845762e+02,2.2708268896e+02,2.2349851247e+02,2.2684686089e+02,1.6687298856e-01,-1.1298206100e-01
1,1,3,2.2349851247e+02,2.2684686089e+02,2.2321820810e+02,2.2628926330e+02,-1.1298206100e-01,-8.5361528384e-01
3,1,1,2.2321820810e+02,2.2628926330e+02,2.2349817194e+02,2.2684697043e+02,-8.5361528384e-01,-1.1289555557e-01
1,2,0,2.2349817194e+02,2.2684697043e+02,2.2375829446e+02,2.2708357265e+02,-1.1289555557e-01,1.6711061616e-01
0,0,4,2.2375829446e+02,2.2708357265e+02,2.2343251849e+02,2.2683604806e+02,1.6711061616e-01,-1.0416511222e+00
4,1,6,2.2343251849e+02,2.2683604806e+02,2.2281448948e+02,2.2674855804e+02,-1.0416511222e+00,-1.7824935257e+00
6,1,4,2.2281448948e+02,2.2674855804e+02,2.2343283314e+02,2.2683656022e+02,-1.7824935257e+00,-1.0417068932e+00
4,1,6,2.2343283314e+02,2.2683656022e+02,2.2281479925e+02,2.2674910468e+02,-1.0417068932e+00,-1.7825492967e+00
6,0,2,2.2281479925e+02,2.2674910468e+02,2.2320371265e+02,2.2692353693e+02,-1.7825492967e+00,-5.5270765589e-01
2,0,6,2.2320371265e+02,2.2692353693e+02,2.2281528051e+02,2.2674880677e+02,-5.5270765589e-01,-1.7824454867e+00
6,2,7,2.2281528051e+02,2.2674880677e+02,2.2250816047e+02,2.2657813268e+02,-1.7824454867e+00,-2.0623275096e+00
7,1,5,2.2250816047e+02,2.2657813268e+02,2.2300123985e+02,2.2686726906e+02,-2.0623275096e+00,-1.3247478814e+00
5,2,4,2.2300123985e+02,2.2686726906e+02,2.2331300430e+02,2.2701095511e+02,-1.3247478814e+00,-1.0572719203e+00
4,2,5,2.2331300430e+02,2.2701095511e+02,2.2300092804e+02,2.2686762863e+02,-1.0572719203e+00,-1.3246511891e+00
5,1,7,2.2300092804e+02,2.2686762863e+02,2.2250816383e+02,2.2657922246e+02,-1.3246511891e+00,-2.0623838711e+00
7,1,5,2.2250816383e+02,2.2657922246e+02,2.2300125951e+02,2.2686833104e+02,-2.0623838711e+00,-1.3248042429e+00
5,2,4,2.2300125951e+02,2.2686833104e+02,2.2331303206e+02,2.2701199952e+02,-1.3248042429e+00,-1.0573282817e+00
4,0,0,2.2331303206e+02,2.2701199952e+02,2.2364215891e+02,2.2725382708e+02,-1.0573282817e+00,1.5147297696e-01
0,2,1,2.2364215891e+02,2.2725382708e+02,2.2337861298e+02,2.2702202998e+02,1.5147297696e-01,-1.2838207260e-01
1,0,5,2.2337861298e+02,2.2702202998e+02,2.2308434182e+02,2.2671359663e+02,-1.2838207260e-01,-1.3582684319e+00
5,0,1,2.2308434182e+02,2.2671359663e+02,2.2337823852e+02,2.2702133484e+02,-1.3582684319e+00,-1.2848489410e-01
1,2,0,2.2337823852e+02,2.2702133484e+02,2.2364201776e+02,2.2725385333e+02,-1.2848489410e-01,1.5152127763e-01
0,1,2,2.2364201776e+02,2.2725385333e+02,2.2320449855e+02,2.2688555618e+02,1.5152127763e-01,-5.8614064135e-01
2,2,3,2.2320449855e+02,2.2688555618e+02,2.2296503703e+02,2.2663957653e+02,-5.8614064135e-01,-8.5354484646e-01
3,2,2,2.2296503703e+02,2.2663957653e+02,2.2320432048e+02,2.2688598185e+02,-8.5354484646e-01,-5.8614641271e-01
2,0,6,2.2320432048e+02,2.2688598185e+02,2.2281026382e+02,2.2672433564e+02,-5.8614641271e-01,-1.8158842435e+00
6,2,7,2.2281026382e+02,2.2672433564e+02,2.2249760940e+02,2.2656402475e+02,-1.8158842435e+00,-2.0957662665e+00
7,1,5,2.2249760940e+02,2.2656402475e+02,2.2300007969e+02,2.2683651461e+02,-2.0957662665e+00,-1.3581866383e+00
5,2,4,2.2300007969e+02,2.2683651461e+02,2.2331647365e+02,2.2696969726e+02,-1.3581866383e+00,-1.0907106771e+00
4,2,5,2.2331647365e+02,2.2696969726e+02,2.2299978008e+02,2.2683688441e+02,-1.0907106771e+00,-1.3580899460e+00
5,0,1,2.2299978008e+02,2.2683688441e+02,2.2329362184e+02,2.2714467506e+02,-1.3580899460e+00,-1.2830640815e-01
1,1,3,2.2329362184e+02,2.2714467506e+02,2.2300480590e+02,2.2659143826e+02,-1.2830640815e-01,-8.6893963099e-01
3,1,1,2.2300480590e+02,2.2659143826e+02,2.2329328303e+02,2.2714478981e+02,-8.6893963099e-01,-1.2821990272e-01
1,0,5,2.2329328303e+02,2.2714478981e+02,2.2299906190e+02,2.2683630875e+02,-1.2821990272e-01,-1.3581062620e+00
5,1,7,2.2299906190e+02,2.2683630875e+02,2.2249692658e+02,2.2656454635e+02,-1.3581062620e+00,-2.0958389440e+00
7,1,5,2.2249692658e+02,2.2656454635e+02,2.2299941668e+02,2.2683699968e+02,-2.0958389440e+00,-1.3582593158e+00
5,2,4,2.2299941668e+02,2.2683699968e+02,2.2331582032e+02,2.2697015934e+02,-1.3582593158e+00,-1.0907833546e+00
4,0,0,2.2331582032e+02,2.2697015934e+02,2.2365285185e+02,2.2720084266e+02,-1.0907833546e+00,1.1801790407e-01
0,1,2,2.2365285185e+02,2.2720084266e+02,2.2320324129e+02,2.2684740783e+02,1.1801790407e-01,-6.1964401491e-01
2,0,6,2.2320324129e+02,2.2684740783e+02,2.2280399194e+02,2.2669904978e+02,-6.1964401491e-01,-1.8493818457e+00
6,2,7,2.2280399194e+02,2.2669904978e+02,2.2248614388e+02,2.2654930005e+02,-1.8493818457e+00,-2.1292638687e+00
7,1,5,2.2248614388e+02,2.2654930005e+02,2.2299745835e+02,2.2680480863e+02,-2.1292638687e+00,-1.3916842405e+00
5,0,1,2.2299745835e+02,2.2680480863e+02,2.2330147239e+02,2.2710255608e+02,-1.3916842405e+00,-1.6190070266e-01
1,1,3,2.2330147239e+02,2.2710255608e+02,2.2299423730e+02,2.2655933217e+02,-1.6190070266e-01,-9.0253392550e-01
3,0,7,2.2299423730e+02,2.2655933217e+02,2.2264544005e+02,2.2634671408e+02,-9.0253392550e-01,-2.1112742463e+00
7,2,6,2.2264544005e+02,2.2634671408e+02,2.2295991615e+02,2.2650233089e+02,-2.1112742463e+00,-1.8314432172e+00
6,2,7,2.2295991615e+02,2.2650233089e+02,2.2264480539e+02,2.2634690380e+02,-1.8314432172e+00,-2.1113252401e+00
7,1,5,2.2264480539e+02,2.2634690380e+02,2.2315145437e+02,2.2661154306e+02,-2.1113252401e+00,-1.3737456119e+00
5,1,7,2.2315145437e+02,2.2661154306e+02,2.2264513044e+02,2.2634766664e+02,-1.3737456119e+00,-2.1114782939e+00
7,0,3,2.2264513044e+02,2.2634766664e+02,2.2299424946e+02,2.2656030821e+02,-2.1114782939e+00,-9.0264995193e-01
3,1,1,2.2299424946e+02,2.2656030821e+02,2.2330121282e+02,2.2710362256e+02,-9.0264995193e-01,-1.6193022366e-01
1,2,0,2.2330121282e+02,2.2710362256e+02,2.2357261975e+02,2.2732719048e+02,-1.6193022366e-01,1.1807594807e-01
0,2,1,2.2357261975e+02,2.2732719048e+02,2.2330148088e+02,2.2710432265e+02,1.1807594807e-01,-1.6177910149e-01
1,2,0,2.2330148088e+02,2.2710432265e+02,2.2357285402e+02,2.2732793159e+02,-1.6177910149e-01,1.1822707024e-01
0,1,2,2.2357285402e+02,2.2732793159e+02,2.2312331739e+02,2.2697440271e+02,1.1822707024e-01,-6.1943484874e-01
2,0,6,2.2312331739e+02,2.2697440271e+02,2.2272409909e+02,2.2682596116e+02,-6.1943484874e-01,-1.8491726795e+00
6,2,7,2.2272409909e+02,2.2682596116e+02,2.2240628236e+02,2.2667614495e+02,-1.8491726795e+00,-2.1290547025e+00
7,2,6,2.2240628236e+02,2.2667614495e+02,2.2272347555e+02,2.2682614592e+02,-2.1290547025e+00,-1.8492236734e+00
6,1,4,2.2272347555e+02,2.2682614592e+02,2.2334631105e+02,2.2687272070e+02,-1.8492236734e+00,-1.1084370408e+00
4,1,6,2.2334631105e+02,2.2687272070e+02,2.2272382108e+02,2.2682667069e+02,-1.1084370408e+00,-1.8492794443e+00
6,1,4,2.2272382108e+02,2.2682667069e+02,2.2334665917e+02,2.2687321072e+02,-1.8492794443e+00,-1.1084928118e+00
4,1,6,2.2334665917e+02,2.2687321072e+02,2.2272416664e+02,2.2682719543e+02,-1.1084928118e+00,-1.8493352153e+00
6,0,2,2.2272416664e+02,2.2682719543e+02,2.2312385397e+02,2.2697528418e+02,-1.8493352153e+00,-6.1949357447e-01
2,1,0,2.2312385397e+02,2.2697528418e+02,2.2357210337e+02,2.2732914066e+02,-6.1949357447e-01,1.1811033117e-01
0,0,4,2.2357210337e+02,2.2732914066e+02,2.2323459449e+02,2.2709786989e+02,1.1811033117e-01,-1.0906514072e+00
4,0,0,2.2323459449e+02,2.2709786989e+02,2.2357159559e+02,2.2732859768e+02,-1.0906514072e+00,1.1814985147e-01
0,2,1,2.2357159559e+02,2.2732859768e+02,2.2330047319e+02,2.2710570982e+02,1.1814985147e-01,-1.6170519809e-01
1,2,0,2.2330047319e+02,2.2710570982e+02,2.2357182980e+02,2.2732933881e+02,-1.6170519809e-01,1.1830097364e-01
0,1,2,2.2357182980e+02,2.2732933881e+02,2.2312231930e+02,2.2697577671e+02,1.1830097364e-01,-6.1936094534e-01
2,2,3,2.2312231930e+02,2.2697577671e+02,2.2287481988e+02,2.2673788630e+02,-6.1936094534e-01,-8.8676515045e-01
3,0,7,2.2287481988e+02,2.2673788630e+02,2.2252941858e+02,2.2651979476e+02,-8.8676515045e-01,-2.0955054713e+00
7,1,5,2.2252941858e+02,2.2651979476e+02,2.2303181779e+02,2.2679241565e+02,-2.0955054713e+00,-1.3579258431e+00
5,1,7,2.2303181779e+02,2.2679241565e+02,2.2252973151e+02,2.2652056266e+02,-1.3579258431e+00,-2.0956585251e+00
7,1,5,2.2252973151e+02,2.2652056266e+02,2.2303217245e+02,2.2679310665e+02,-2.0956585251e+00,-1.3580788969e+00
5,1,7,2.2303217245e+02,2.2679310665e+02,2.2253004456e+02,2.2652133050e+02,-1.3580788969e+00,-2.0958115789e+00
7,2,6,2.2253004456e+02,2.2652133050e+02,2.2284207692e+02,2.2668179116e+02,-2.0958115789e+00,-1.8159805497e+00
6,1,4,2.2284207692e+02,2.2668179116e+02,2.2346302029e+02,2.2674904138e+02,-1.8159805497e+00,-1.0751939172e+00
4,0,0,2.2346302029e+02,2.2674904138e+02,2.2379641479e+02,2.2698495060e+02,-1.0751939172e+00,1.3360734152e-01
0,1,2,2.2379641479e+02,2.2698495060e+02,2.2335236849e+02,2.2662454981e+02,1.3360734152e-01,-6.0405457746e-01
2,2,3,2.2335236849e+02,2.2662454981e+02,2.2310853916e+02,2.2638289910e+02,-6.0405457746e-01,-8.7145878257e-01
3,0,7,2.2310853916e+02,2.2638289910e+02,2.2276651637e+02,2.2615954648e+02,-8.7145878257e-01,-2.0801991034e+00
7,2,6,2.2276651637e+02,2.2615954648e+02,2.2307600561e+02,2.2632485898e+02,-2.0801991034e+00,-1.8003680743e+00
6,2,7,2.2307600561e+02,2.2632485898e+02,2.2276587613e+02,2.2615971638e+02,-1.8003680743e+00,-2.0802500972e+00
7,2,6,2.2276587613e+02,2.2615971638e+02,2.2307537380e+02,2.2632501310e+02,-2.0802500972e+00,-1.8004190681e+00
6,2,7,2.2307537380e+02,2.2632501310e+02,2.2276523590e+02,2.2615988632e+02,-1.8004190681e+00,-2.0803010910e+00
7,1,5,2.2276523590e+02,2.2615988632e+02,2.2326343218e+02,2.2644011408e+02,-2.0803010910e+00,-1.3427214628e+00
5,2,4,2.2326343218e+02,2.2644011408e+02,2.2357772869e+02,2.2657817370e+02,-1.3427214628e+00,-1.0752455016e+00
4,1,6,2.2357772869e+02,2.2657817370e+02,2.2295710977e+02,2.2651149144e+02,-1.0752455016e+00,-1.8160879051e+00
6,1,4,2.2295710977e+02,2.2651149144e+02,2.2357806036e+02,2.2657867500e+02,-1.8160879051e+00,-1.0753012726e+00
4,2,5,2.2357806036e+02,2.2657867500e+02,2.2326345087e+02,2.2644099805e+02,-1.0753012726e+00,-1.3426805415e+00
5,0,1,2.2326345087e+02,2.2644099805e+02,2.2355251507e+02,2.2675327991e+02,-1.3426805415e+00,-1.1289700367e-01
1,2,0,2.2355251507e+02,2.2675327991e+02,2.2381263794e+02,2.2698988175e+02,-1.1289700367e-01,1.6710916806e-01
0,2,1,2.2381263794e+02,2.2698988175e+02,2.2355274850e+02,2.2675399230e+02,1.6710916806e-01,-1.1274588150e-01
1,1,3,2.2355274850e+02,2.2675399230e+02,2.2327257583e+02,2.2619632852e+02,-1.1274588150e-01,-8.5337910434e-01
3,1,1,2.2327257583e+02,2.2619632852e+02,2.2355240794e+02,2.2675410176e+02,-8.5337910434e-01,-1.1265937607e-01
1,1,3,2.2355240794e+02,2.2675410176e+02,2.2327228352e+02,2.2619641375e+02,-1.1265937607e-01,-8.5329259891e-01
3,1,1,2.2327228352e+02,2.2619641375e+02,2.2355206738e+02,2.2675421119e+02,-8.5329259891e-01,-1.1257287064e-01
1,2,0,2.2355206738e+02,2.2675421119e+02,2.2381211354e+02,2.2699089734e+02,-1.1257287064e-01,1.6743330109e-01
0,0,4,2.2381211354e+02,2.2699089734e+02,2.2348641745e+02,2.2674326763e+02,1.6743330109e-01,-1.0413284373e+00
4,0,0,2.2348641745e+02,2.2674326763e+02,2.2381163315e+02,2.2699032999e+02,-1.0413284373e+00,1.6747282139e-01
0,0,4,2.2381163315e+02,2.2699032999e+02,2.2348594685e+02,2.2674268742e+02,1.6747282139e-01,-1.0412889170e+00
4,0,0,2.2348594685e+02,2.2674268742e+02,2.2381115277e+02,2.2698976262e+02,-1.0412889170e+00,1.6751234169e-01
0,1,2,2.2381115277e+02,2.2698976262e+02,2.2337957872e+02,2.2661451646e+02,1.6751234169e-01,-5.7014957729e-01
2,2,3,2.2337957872e+02,2.2661451646e+02,2.2314408112e+02,2.2636473918e+02,-5.7014957729e-01,-8.3755378240e-01
3,1,1,2.2314408112e+02,2.2636473918e+02,2.2341505162e+02,2.2692687082e+02,-8.3755378240e-01,-9.6834054130e-02
1,1,3,2.2341505162e+02,2.2692687082e+02,2.2314378749e+02,2.2636481977e+02,-9.6834054130e-02,-8.3746727697e-01
3,2,2,2.2314378749e+02,2.2636481977e+02,2.2337907860e+02,2.2661504018e+02,-8.3746727697e-01,-5.7006884322e-01
2,2,3,2.2337907860e+02,2.2661504018e+02,2.2314360116e+02,2.2636524388e+02,-5.7006884322e-01,-8.3747304833e-01
3,2,2,2.2314360116e+02,2.2636524388e+02,2.2337889371e+02,2.2661546293e+02,-8.3747304833e-01,-5.7007461458e-01
2,1,0,2.2337889371e+02,2.2661546293e+02,2.2380911575e+02,2.2699103040e+02,-5.7007461458e-01,1.6752929106e-01
0,0,4,2.2380911575e+02,2.2699103040e+02,2.2348344343e+02,2.2674336944e+02,1.6752929106e-01,-1.0412324473e+00
4,1,6,2.2348344343e+02,2.2674336944e+02,2.2286545110e+02,2.2665562068e+02,-1.0412324473e+00,-1.7820748508e+00
6,1,4,2.2286545110e+02,2.2665562068e+02,2.2348375787e+02,2.2674388174e+02,-1.7820748508e+00,-1.0412882183e+00
4,2,5,2.2348375787e+02,2.2674388174e+02,2.2317401226e+02,2.2659558564e+02,-1.0412882183e+00,-1.3086674872e+00
5,1,7,2.2317401226e+02,2.2659558564e+02,2.2268592059e+02,2.2629934045e+02,-1.3086674872e+00,-2.0464001692e+00
7,0,3,2.2268592059e+02,2.2629934045e+02,2.2302047205e+02,2.2653423586e+02,-2.0464001692e+00,-8.3757182717e-01
3,0,7,2.2302047205e+02,2.2653423586e+02,2.2268621291e+02,2.2629942358e+02,-8.3757182717e-01,-2.0463121480e+00
7,1,5,2.2268621291e+02,2.2629942358e+02,2.2317459863e+02,2.2659641938e+02,-2.0463121480e+00,-1.3087325198e+00
5,2,4,2.2317459863e+02,2.2659641938e+02,2.2348402202e+02,2.2674507981e+02,-1.3087325198e+00,-1.0412565586e+00
4,1,6,2.2348402202e+02,2.2674507981e+02,2.2286602757e+02,2.2665734595e+02,-1.0412565586e+00,-1.7820989621e+00
6,0,2,2.2286602757e+02,2.2665734595e+02,2.2325486238e+02,2.2683195333e+02,-1.7820989621e+00,-5.5225732128e-01
2,0,6,2.2325486238e+02,2.2683195333e+02,2.2286650897e+02,2.2665704827e+02,-5.5225732128e-01,-1.7819951521e+00
6,1,4,2.2286650897e+02,2.2665704827e+02,2.2348480870e+02,2.2674535860e+02,-1.7819951521e+00,-1.0412085195e+00
4,0,0,2.2348480870e+02,2.2674535860e+02,2.2380999476e+02,2.2699245996e+02,-1.0412085195e+00,1.6759273917e-01
0,1,2,2.2380999476e+02,2.2699245996e+02,2.2337845087e+02,2.2661717910e+02,1.6759273917e-01,-5.7006917981e-01
2,0,6,2.2337845087e+02,2.2661717910e+02,2.2298704385e+02,2.2644921871e+02,-5.7006917981e-01,-1.7998070106e+00
6,2,7,2.2298704385e+02,2.2644921871e+02,2.2267700707e+02,2.2628390214e+02,-1.7998070106e+00,-2.0796890336e+00
7,0,3,2.2267700707e+02,2.2628390214e+02,2.2301919113e+02,2.2650753264e+02,-2.0796890336e+00,-8.7086069156e-01
3,1,1,2.2301919113e+02,2.2650753264e+02,2.2330873075e+02,2.2706032899e+02,-8.7086069156e-01,-1.3014096329e-01
1,1,3,2.2330873075e+02,2.2706032899e+02,2.2301890036e+02,2.2650762296e+02,-1.3014096329e-01,-8.7077418613e-01
3,2,2,2.2301890036e+02,2.2650762296e+02,2.2326239349e+02,2.2674986922e+02,-8.7077418613e-01,-6.0337575238e-01
