Statei,Action,Staten,xcmi,ycmi,xcmn,ycmn,thetai,thetan
7,0,3,2.2510177517e+02,2.2462996825e+02,2.2478804420e+02,2.2489202437e+02,-2.1284668507e-01,9.9598165693e-01
3,1,1,2.2478804420e+02,2.2489202437e+02,2.2417482543e+02,2.2500769519e+02,9.9598165693e-01,1.7367013852e+00
1,1,3,2.2417482543e+02,2.2500769519e+02,2.2478804264e+02,2.2489171989e+02,1.7367013852e+00,9.9606816236e-01
3,1,1,2.2478804264e+02,2.2489171989e+02,2.2417481387e+02,2.2500733766e+02,9.9606816236e-01,1.7367878906e+00
1,1,3,2.2417481387e+02,2.2500733766e+02,2.2478804110e+02,2.2489141541e+02,1.7367878906e+00,9.9615466779e-01
3,0,7,2.2478804110e+02,2.2489141541e+02,2.2510166115e+02,2.2462967423e+02,9.9615466779e-01,-2.1258565301e-01
7,1,5,2.2510166115e+02,2.2462967423e+02,2.2468793545e+02,2.2502408287e+02,-2.1258565301e-01,5.2499397519e-01
5,0,1,2.2468793545e+02,2.2502408287e+02,2.2430475275e+02,2.2520914796e+02,5.2499397519e-01,1.7547775130e+00
1,0,5,2.2430475275e+02,2.2520914796e+02,2.2468869300e+02,2.2502390075e+02,1.7547775130e+00,5.2489115369e-01
5,1,7,2.2468869300e+02,2.2502390075e+02,2.2510155126e+02,2.2462951168e+02,5.2489115369e-01,-2.1284152831e-01
7,2,6,2.2510155126e+02,2.2462951168e+02,2.2485301208e+02,2.2487718099e+02,-2.1284152831e-01,6.6989500810e-02
6,0,2,2.2485301208e+02,2.2487718099e+02,2.2457830422e+02,2.2520308870e+02,6.6989500810e-02,1.2968311416e+00
2,2,3,2.2457830422e+02,2.2520308870e+02,2.2488594084e+02,2.2505074855e+02,1.2968311416e+00,1.0294269365e+00
3,0,7,2.2488594084e+02,2.2505074855e+02,2.2520809443e+02,2.2479958517e+02,1.0294269365e+00,-1.7931338430e-01
7,1,5,2.2520809443e+02,2.2479958517e+02,2.2478147726e+02,2.2518001246e+02,-1.7931338430e-01,5.5826624390e-01
5,1,7,2.2478147726e+02,2.2518001246e+02,2.2520726593e+02,2.2479961964e+02,5.5826624390e-01,-1.7946643810e-01
7,2,6,2.2520726593e+02,2.2479961964e+02,2.2495060071e+02,2.2503885754e+02,-1.7946643810e-01,1.0036459102e-01
6,0,2,2.2495060071e+02,2.2503885754e+02,2.2466517065e+02,2.2535541706e+02,1.0036459102e-01,1.3302062318e+00
2,1,0,2.2466517065e+02,2.2535541706e+02,2.2417060461e+02,2.2564098028e+02,1.3302062318e+00,2.0678101375e+00
0,1,2,2.2417060461e+02,2.2564098028e+02,2.2466530894e+02,2.2535404219e+02,2.0678101375e+00,1.3301482185e+00
2,1,0,2.2466530894e+02,2.2535404219e+02,2.2417075947e+02,2.2563963410e+02,1.3301482185e+00,2.0677521241e+00
0,0,4,2.2417075947e+02,2.2563963410e+02,2.2451045834e+02,2.2541159226e+02,2.0677521241e+00,8.5899038572e-01
4,2,5,2.2451045834e+02,2.2541159226e+02,2.2475099677e+02,2.2516648955e+02,8.5899038572e-01,5.9161111684e-01
5,0,1,2.2475099677e+02,2.2516648955e+02,2.2435634461e+02,2.2532563649e+02,5.9161111684e-01,1.8213946546e+00
1,2,0,2.2435634461e+02,2.2532563649e+02,2.2404271743e+02,2.2548464066e+02,1.8213946546e+00,2.1014008264e+00
0,2,1,2.2404271743e+02,2.2548464066e+02,2.2435559578e+02,2.2532560138e+02,2.1014008264e+00,1.8215457768e+00
1,0,5,2.2435559578e+02,2.2532560138e+02,2.2475103999e+02,2.2516638291e+02,1.8215457768e+00,5.9165941751e-01
5,2,4,2.2475103999e+02,2.2516638291e+02,2.2451023335e+02,2.2541103556e+02,5.9165941751e-01,8.5913537870e-01
4,0,0,2.2451023335e+02,2.2541103556e+02,2.2417119372e+02,2.2563875729e+02,8.5913537870e-01,2.0679366374e+00
0,0,4,2.2417119372e+02,2.2563875729e+02,2.2451093467e+02,2.2541077813e+02,2.0679366374e+00,8.5917489900e-01
4,0,0,2.2451093467e+02,2.2541077813e+02,2.2417188605e+02,2.2563848646e+02,8.5917489900e-01,2.0679761577e+00
0,1,2,2.2417188605e+02,2.2563848646e+02,2.2466663801e+02,2.2535163050e+02,2.0679761577e+00,1.3303142387e+00
2,1,0,2.2466663801e+02,2.2535163050e+02,2.2417204113e+02,2.2563714030e+02,1.3303142387e+00,2.0679181444e+00
0,2,1,2.2417204113e+02,2.2563714030e+02,2.2447942004e+02,2.2546771611e+02,2.0679181444e+00,1.7880630948e+00
1,0,5,2.2447942004e+02,2.2546771611e+02,2.2486931254e+02,2.2529534882e+02,1.7880630948e+00,5.5817673550e-01
5,0,1,2.2486931254e+02,2.2529534882e+02,2.2448020094e+02,2.2546759932e+02,5.5817673550e-01,1.7879602733e+00
1,1,3,2.2448020094e+02,2.2546759932e+02,2.2509855487e+02,2.2538319541e+02,1.7879602733e+00,1.0473270505e+00
3,0,7,2.2509855487e+02,2.2538319541e+02,2.2542515246e+02,2.2513783854e+02,1.0473270505e+00,-1.6141327034e-01
7,1,5,2.2542515246e+02,2.2513783854e+02,2.2499179432e+02,2.2551056879e+02,-1.6141327034e-01,5.7616635786e-01
5,2,4,2.2499179432e+02,2.2551056879e+02,2.2475480685e+02,2.2575892276e+02,5.7616635786e-01,8.4364231905e-01
4,2,5,2.2475480685e+02,2.2575892276e+02,2.2499155524e+02,2.2551015726e+02,8.4364231905e-01,5.7626305017e-01
5,0,1,2.2499155524e+02,2.2551015726e+02,2.2459939207e+02,2.2567534237e+02,5.7626305017e-01,1.8060465880e+00
1,1,3,2.2459939207e+02,2.2567534237e+02,2.2521917134e+02,2.2560213541e+02,1.8060465880e+00,1.0654133651e+00
3,1,1,2.2521917134e+02,2.2560213541e+02,2.2459940530e+02,2.2567498490e+02,1.0654133651e+00,1.8061330934e+00
1,1,3,2.2459940530e+02,2.2567498490e+02,2.2521919091e+02,2.2560183155e+02,1.8061330934e+00,1.0654998706e+00
3,1,1,2.2521919091e+02,2.2560183155e+02,2.2459941856e+02,2.2567462744e+02,1.0654998706e+00,1.8062195988e+00
1,2,0,2.2459941856e+02,2.2567462744e+02,2.2428824030e+02,2.2583837243e+02,1.8062195988e+00,2.0862257706e+00
0,2,1,2.2428824030e+02,2.2583837243e+02,2.2459866928e+02,2.2567460369e+02,2.0862257706e+00,1.8063707210e+00
1,2,0,2.2459866928e+02,2.2567460369e+02,2.2428746628e+02,2.2583830166e+02,1.8063707210e+00,2.0863768927e+00
0,0,4,2.2428746628e+02,2.2583830166e+02,2.2463135322e+02,2.2561662581e+02,2.0863768927e+00,8.7761515433e-01
4,2,5,2.2463135322e+02,2.2561662581e+02,2.2487641464e+02,2.2537604532e+02,8.7761515433e-01,6.1023588545e-01
5,1,7,2.2487641464e+02,2.2537604532e+02,2.2532138843e+02,2.2501828421e+02,6.1023588545e-01,-1.2749679655e-01
7,0,3,2.2532138843e+02,2.2501828421e+02,2.2498646016e+02,2.2525264201e+02,-1.2749679655e-01,1.0813315454e+00
3,1,1,2.2498646016e+02,2.2525264201e+02,2.2436561305e+02,2.2531561715e+02,1.0813315454e+00,1.8220512737e+00
1,2,0,2.2436561305e+02,2.2531561715e+02,2.2405188153e+02,2.2547441536e+02,1.8220512737e+00,2.1020574454e+00
0,0,4,2.2405188153e+02,2.2547441536e+02,2.2439920206e+02,2.2525815888e+02,2.1020574454e+00,8.9329570705e-01
4,0,0,2.2439920206e+02,2.2525815888e+02,2.2405258269e+02,2.2547416830e+02,8.9329570705e-01,2.1020969657e+00
0,2,1,2.2405258269e+02,2.2547416830e+02,2.2436557168e+02,2.2531534686e+02,2.1020969657e+00,1.8222419162e+00
1,0,5,2.2436557168e+02,2.2531534686e+02,2.2476112663e+02,2.2515640372e+02,1.8222419162e+00,5.9235555689e-01
5,0,1,2.2476112663e+02,2.2515640372e+02,2.2436635611e+02,2.2531525682e+02,5.9235555689e-01,1.8221390947e+00
1,0,5,2.2436635611e+02,2.2531525682e+02,2.2476189471e+02,2.2515627301e+02,1.8221390947e+00,5.9225273539e-01
5,0,1,2.2476189471e+02,2.2515627301e+02,2.2436714053e+02,2.2531516670e+02,5.9225273539e-01,1.8220362732e+00
1,0,5,2.2436714053e+02,2.2531516670e+02,2.2476266278e+02,2.2515614222e+02,1.8220362732e+00,5.9214991389e-01
5,0,1,2.2476266278e+02,2.2515614222e+02,2.2436792494e+02,2.2531507650e+02,5.9214991389e-01,1.8219334517e+00
1,2,0,2.2436792494e+02,2.2531507650e+02,2.2405421213e+02,2.2547391167e+02,1.8219334517e+00,2.1019396234e+00
0,0,4,2.2405421213e+02,2.2547391167e+02,2.2440150717e+02,2.2525761428e+02,2.1019396234e+00,8.9317788502e-01
4,2,5,2.2440150717e+02,2.2525761428e+02,2.2465028286e+02,2.2502087659e+02,8.9317788502e-01,6.2579861614e-01
5,1,7,2.2465028286e+02,2.2502087659e+02,2.2510077027e+02,2.2467008353e+02,6.2579861614e-01,-1.1193406586e-01
7,1,5,2.2510077027e+02,2.2467008353e+02,2.2464950762e+02,2.2502092414e+02,-1.1193406586e-01,6.2564556234e-01
5,1,7,2.2464950762e+02,2.2502092414e+02,2.2509994134e+02,2.2467006213e+02,6.2564556234e-01,-1.1208711966e-01
7,0,3,2.2509994134e+02,2.2467006213e+02,2.2476144160e+02,2.2489923118e+02,-1.1208711966e-01,1.0967412223e+00
3,1,1,2.2476144160e+02,2.2489923118e+02,2.2413969781e+02,2.2495263217e+02,1.0967412223e+00,1.8374609506e+00
1,1,3,2.2413969781e+02,2.2495263217e+02,2.2476147067e+02,2.2489892809e+02,1.8374609506e+00,1.0968277278e+00
3,1,1,2.2476147067e+02,2.2489892809e+02,2.2413972227e+02,2.2495227529e+02,1.0968277278e+00,1.8375474560e+00
1,0,5,2.2413972227e+02,2.2495227529e+02,2.2453766350e+02,2.2479940471e+02,1.8375474560e+00,6.0766109674e-01
5,1,7,2.2453766350e+02,2.2479940471e+02,2.2498171465e+02,2.2444049907e+02,6.0766109674e-01,-1.3007158526e-01
7,2,6,2.2498171465e+02,2.2444049907e+02,2.2471355016e+02,2.2466677239e+02,-1.3007158526e-01,1.4975944386e-01
6,0,2,2.2471355016e+02,2.2466677239e+02,2.2441283819e+02,2.2496885277e+02,1.4975944386e-01,1.3796010847e+00
2,1,0,2.2441283819e+02,2.2496885277e+02,2.2390477573e+02,2.2522964861e+02,1.3796010847e+00,2.1172049903e+00
0,2,1,2.2390477573e+02,2.2522964861e+02,2.2422012839e+02,2.2507557376e+02,2.1172049903e+00,1.8373499407e+00
1,0,5,2.2422012839e+02,2.2507557376e+02,2.2461803942e+02,2.2492262458e+02,1.8373499407e+00,6.0746358144e-01
5,2,4,2.2461803942e+02,2.2492262458e+02,2.2437339649e+02,2.2516344108e+02,6.0746358144e-01,8.7493954263e-01
4,0,0,2.2437339649e+02,2.2516344108e+02,2.2403080040e+02,2.2538577636e+02,8.7493954263e-01,2.0837408013e+00
0,1,2,2.2403080040e+02,2.2538577636e+02,2.2453001288e+02,2.2510675531e+02,2.0837408013e+00,1.3460788823e+00
2,2,3,2.2453001288e+02,2.2510675531e+02,2.2484477589e+02,2.2496974416e+02,1.3460788823e+00,1.0786746772e+00
3,2,2,2.2484477589e+02,2.2496974416e+02,2.2452967768e+02,2.2510643823e+02,1.0786746772e+00,1.3460731110e+00
2,1,0,2.2452967768e+02,2.2510643823e+02,2.2403064308e+02,2.2538411861e+02,1.3460731110e+00,2.0836770166e+00
0,0,4,2.2403064308e+02,2.2538411861e+02,2.2437393027e+02,2.2516151513e+02,2.0836770166e+00,8.7491527823e-01
4,1,6,2.2437393027e+02,2.2516151513e+02,2.2466570535e+02,2.2460971655e+02,8.7491527823e-01,1.3407287473e-01
6,1,4,2.2466570535e+02,2.2460971655e+02,2.2437334178e+02,2.2516163757e+02,1.3407287473e-01,8.7485950728e-01
4,0,0,2.2437334178e+02,2.2516163757e+02,2.2403076349e+02,2.2538400026e+02,8.7485950728e-01,2.0836607660e+00
0,2,1,2.2403076349e+02,2.2538400026e+02,2.2434077138e+02,2.2521943581e+02,2.0836607660e+00,1.8038057164e+00
1,2,0,2.2434077138e+02,2.2521943581e+02,2.2402998929e+02,2.2538393147e+02,1.8038057164e+00,2.0838118881e+00
0,2,1,2.2402998929e+02,2.2538393147e+02,2.2434002205e+02,2.2521941387e+02,2.0838118881e+00,1.8039568386e+00
1,2,0,2.2434002205e+02,2.2521941387e+02,2.2402921510e+02,2.2538386257e+02,1.8039568386e+00,2.0839630103e+00
0,1,2,2.2402921510e+02,2.2538386257e+02,2.2452848957e+02,2.2510495246e+02,2.0839630103e+00,1.3463010913e+00
2,2,3,2.2452848957e+02,2.2510495246e+02,2.2484328302e+02,2.2496801125e+02,1.3463010913e+00,1.0788968862e+00
3,2,2,2.2484328302e+02,2.2496801125e+02,2.2452815443e+02,2.2510463530e+02,1.0788968862e+00,1.3462953200e+00
2,2,3,2.2452815443e+02,2.2510463530e+02,2.2484294710e+02,2.2496769227e+02,1.3462953200e+00,1.0788911149e+00
3,2,2,2.2484294710e+02,2.2496769227e+02,2.2452781930e+02,2.2510431814e+02,1.0788911149e+00,1.3462895486e+00
2,2,3,2.2452781930e+02,2.2510431814e+02,2.2484261117e+02,2.2496737330e+02,1.3462895486e+00,1.0788853435e+00
3,0,7,2.2484261117e+02,2.2496737330e+02,2.2517678790e+02,2.2473244376e+02,1.0788853435e+00,-1.2985497729e-01
7,1,5,2.2517678790e+02,2.2473244376e+02,2.2473188475e+02,2.2509131464e+02,-1.2985497729e-01,6.0772465091e-01
5,2,4,2.2473188475e+02,2.2509131464e+02,2.2448717896e+02,2.2533206727e+02,6.0772465091e-01,8.7520061210e-01
4,2,5,2.2448717896e+02,2.2533206727e+02,2.2473165878e+02,2.2509089577e+02,8.7520061210e-01,6.0782134322e-01
5,1,7,2.2473165878e+02,2.2509089577e+02,2.2517576744e+02,2.2473206129e+02,6.0782134322e-01,-1.2991133878e-01
7,2,6,2.2517576744e+02,2.2473206129e+02,2.2490756669e+02,2.2495829164e+02,-1.2991133878e-01,1.4991969034e-01
6,1,4,2.2490756669e+02,2.2495829164e+02,2.2460649400e+02,2.2550551052e+02,1.4991969034e-01,8.9070632289e-01
4,0,0,2.2460649400e+02,2.2550551052e+02,2.2426043513e+02,2.2572241675e+02,8.9070632289e-01,2.0995075816e+00
0,2,1,2.2426043513e+02,2.2572241675e+02,2.2457301182e+02,2.2556278539e+02,2.0995075816e+00,1.8196525320e+00
1,2,0,2.2457301182e+02,2.2556278539e+02,2.2425966212e+02,2.2572233570e+02,1.8196525320e+00,2.0996587038e+00
0,0,4,2.2425966212e+02,2.2572233570e+02,2.2460646290e+02,2.2550524671e+02,2.0996587038e+00,8.9089696536e-01
4,2,5,2.2460646290e+02,2.2550524671e+02,2.2485469796e+02,2.2526794221e+02,8.9089696536e-01,6.2351769648e-01
5,0,1,2.2485469796e+02,2.2526794221e+02,2.2445516970e+02,2.2541441829e+02,6.2351769648e-01,1.8533012343e+00
1,0,5,2.2445516970e+02,2.2541441829e+02,2.2485546974e+02,2.2526783549e+02,1.8533012343e+00,6.2341487498e-01
5,2,4,2.2485546974e+02,2.2526783549e+02,2.2460701676e+02,2.2550471916e+02,6.2341487498e-01,8.9089083617e-01
4,0,0,2.2460701676e+02,2.2550471916e+02,2.2426091787e+02,2.2572156153e+02,8.9089083617e-01,2.0996920949e+00
0,2,1,2.2426091787e+02,2.2572156153e+02,2.2457352401e+02,2.2556198785e+02,2.0996920949e+00,1.8198370453e+00
1,2,0,2.2457352401e+02,2.2556198785e+02,2.2426014487e+02,2.2572148034e+02,1.8198370453e+00,2.0998432170e+00
0,2,1,2.2426014487e+02,2.2572148034e+02,2.2457277512e+02,2.2556195390e+02,2.0998432170e+00,1.8199881675e+00
1,0,5,2.2457277512e+02,2.2556195390e+02,2.2496797085e+02,2.2540211968e+02,1.8199881675e+00,5.9010180818e-01
5,0,1,2.2496797085e+02,2.2540211968e+02,2.2457355934e+02,2.2556186210e+02,5.9010180818e-01,1.8198853460e+00
1,0,5,2.2457355934e+02,2.2556186210e+02,2.2496873863e+02,2.2540198724e+02,1.8198853460e+00,5.8999898668e-01
5,1,7,2.2496873863e+02,2.2540198724e+02,2.2540638183e+02,2.2503529510e+02,5.8999898668e-01,-1.4773369532e-01
7,2,6,2.2540638183e+02,2.2503529510e+02,2.2514225542e+02,2.2526626924e+02,-1.4773369532e-01,1.3209733380e-01
6,0,2,2.2514225542e+02,2.2526626924e+02,2.2484692544e+02,2.2557361343e+02,1.3209733380e-01,1.3619389746e+00
2,1,0,2.2484692544e+02,2.2557361343e+02,2.2434354820e+02,2.2584334158e+02,1.3619389746e+00,2.0995428802e+00
0,2,1,2.2434354820e+02,2.2584334158e+02,2.2465613052e+02,2.2568372126e+02,2.0995428802e+00,1.8196878307e+00
1,2,0,2.2465613052e+02,2.2568372126e+02,2.2434277519e+02,2.2584326051e+02,1.8196878307e+00,2.0996940024e+00
0,2,1,2.2434277519e+02,2.2584326051e+02,2.2465538163e+02,2.2568368743e+02,2.0996940024e+00,1.8198389528e+00
1,1,3,2.2465538163e+02,2.2568368743e+02,2.2527611162e+02,2.2561903537e+02,1.8198389528e+00,1.0792057300e+00
3,0,7,2.2527611162e+02,2.2561903537e+02,2.2561036360e+02,2.2538421290e+02,1.0792057300e+00,-1.2953459079e-01
7,0,3,2.2561036360e+02,2.2538421290e+02,2.2527591360e+02,2.2561925274e+02,-1.2953459079e-01,1.0792937512e+00
3,0,7,2.2527591360e+02,2.2561925274e+02,2.2561018625e+02,2.2538445969e+02,1.0792937512e+00,-1.2944656959e-01
7,0,3,2.2561018625e+02,2.2538445969e+02,2.2527571556e+02,2.2561947009e+02,-1.2944656959e-01,1.0793817724e+00
3,2,2,2.2527571556e+02,2.2561947009e+02,2.2496052076e+02,2.2575594132e+02,1.0793817724e+00,1.3467802062e+00
2,2,3,2.2496052076e+02,2.2575594132e+02,2.2527537979e+02,2.2561915095e+02,1.3467802062e+00,1.0793760010e+00
3,0,7,2.2527537979e+02,2.2561915095e+02,2.2560967175e+02,2.2538438540e+02,1.0793760010e+00,-1.2936431975e-01
7,0,3,2.2560967175e+02,2.2538438540e+02,2.2527518173e+02,2.2561936828e+02,-1.2936431975e-01,1.0794640222e+00
3,0,7,2.2527518173e+02,2.2561936828e+02,2.2560949435e+02,2.2538463215e+02,1.0794640222e+00,-1.2927629855e-01
7,1,5,2.2560949435e+02,2.2538463215e+02,2.2516438361e+02,2.2574324552e+02,-1.2927629855e-01,6.0830332965e-01
5,2,4,2.2516438361e+02,2.2574324552e+02,2.2491953854e+02,2.2598385651e+02,6.0830332965e-01,8.7577929084e-01
4,0,0,2.2491953854e+02,2.2598385651e+02,2.2457675586e+02,2.2620590401e+02,8.7577929084e-01,2.0845805495e+00
0,0,4,2.2457675586e+02,2.2620590401e+02,2.2492024405e+02,2.2598361078e+02,2.0845805495e+00,8.7581881114e-01
4,1,6,2.2492024405e+02,2.2598361078e+02,2.2521251757e+02,2.2543207606e+02,8.7581881114e-01,1.3497640764e-01
6,0,2,2.2521251757e+02,2.2543207606e+02,2.2491630396e+02,2.2573856870e+02,1.3497640764e-01,1.3648180484e+00
2,2,3,2.2491630396e+02,2.2573856870e+02,2.2523357903e+02,2.2560747965e+02,1.3648180484e+00,1.0974138433e+00
3,1,1,2.2523357903e+02,2.2560747965e+02,2.2461179947e+02,2.2566046243e+02,1.0974138433e+00,1.8381335716e+00
1,1,3,2.2461179947e+02,2.2566046243e+02,2.2523360831e+02,2.2560717658e+02,1.8381335716e+00,1.0975003488e+00
3,1,1,2.2523360831e+02,2.2560717658e+02,2.2461182416e+02,2.2566010557e+02,1.0975003488e+00,1.8382200770e+00
1,0,5,2.2461182416e+02,2.2566010557e+02,2.2500986813e+02,2.2550750268e+02,1.8382200770e+00,6.0833371773e-01
5,0,1,2.2500986813e+02,2.2550750268e+02,2.2461260993e+02,2.2566002807e+02,6.0833371773e-01,1.8381172555e+00
1,0,5,2.2461260993e+02,2.2566002807e+02,2.2501063821e+02,2.2550738426e+02,1.8381172555e+00,6.0823089623e-01
5,1,7,2.2501063821e+02,2.2550738426e+02,2.2545489379e+02,2.2514873170e+02,6.0823089623e-01,-1.2950178577e-01
7,1,5,2.2545489379e+02,2.2514873170e+02,2.2500986392e+02,2.2550744543e+02,-1.2950178577e-01,6.0807784243e-01
5,2,4,2.2500986392e+02,2.2550744543e+02,2.2476507311e+02,2.2574811161e+02,6.0807784243e-01,8.7555380362e-01
4,1,6,2.2476507311e+02,2.2574811161e+02,2.2505720047e+02,2.2519649946e+02,8.7555380362e-01,1.3471140012e-01
6,0,2,2.2505720047e+02,2.2519649946e+02,2.2476106808e+02,2.2550307058e+02,1.3471140012e-01,1.3645530409e+00
2,0,6,2.2476106808e+02,2.2550307058e+02,2.2505731724e+02,2.2519705329e+02,1.3645530409e+00,1.3481521012e-01
6,1,4,2.2505731724e+02,2.2519705329e+02,2.2476454404e+02,2.2574875712e+02,1.3481521012e-01,8.7560184267e-01
4,2,5,2.2476454404e+02,2.2574875712e+02,2.2500912060e+02,2.2550768373e+02,8.7560184267e-01,6.0822257379e-01
5,1,7,2.2500912060e+02,2.2550768373e+02,2.2545337320e+02,2.2514902747e+02,6.0822257379e-01,-1.2951010821e-01
7,1,5,2.2545337320e+02,2.2514902747e+02,2.2500834632e+02,2.2550774490e+02,-1.2951010821e-01,6.0806951999e-01
5,1,7,2.2500834632e+02,2.2550774490e+02,2.2545254402e+02,2.2514902065e+02,6.0806951999e-01,-1.2966316201e-01
7,0,3,2.2545254402e+02,2.2514902065e+02,2.2511812424e+02,2.2538410348e+02,-1.2966316201e-01,1.0791651800e+00
3,0,7,2.2511812424e+02,2.2538410348e+02,2.2545236670e+02,2.2514926746e+02,1.0791651800e+00,-1.2957514081e-01
7,0,3,2.2545236670e+02,2.2514926746e+02,2.2511792623e+02,2.2538432086e+02,-1.2957514081e-01,1.0792532012e+00
3,1,1,2.2511792623e+02,2.2538432086e+02,2.2449721135e+02,2.2544858619e+02,1.0792532012e+00,1.8199729295e+00
1,2,0,2.2449721135e+02,2.2544858619e+02,2.2418381054e+02,2.2560803610e+02,1.8199729295e+00,2.0999791012e+00
0,1,2,2.2418381054e+02,2.2560803610e+02,2.2468748784e+02,2.2533715784e+02,2.0999791012e+00,1.3623171822e+00
2,1,0,2.2468748784e+02,2.2533715784e+02,2.2418400862e+02,2.2560669559e+02,1.3623171822e+00,2.0999210878e+00
0,0,4,2.2418400862e+02,2.2560669559e+02,2.2453086635e+02,2.2538969761e+02,2.0999210878e+00,8.9115934945e-01
4,0,0,2.2453086635e+02,2.2538969761e+02,2.2418470925e+02,2.2560644704e+02,8.9115934945e-01,2.0999606081e+00
0,1,2,2.2418470925e+02,2.2560644704e+02,2.2468838153e+02,2.2533555947e+02,2.0999606081e+00,1.3622986892e+00
2,2,3,2.2468838153e+02,2.2533555947e+02,2.2500532534e+02,2.2520367151e+02,1.3622986892e+00,1.0948944841e+00
3,0,7,2.2500532534e+02,2.2520367151e+02,2.2534322011e+02,2.2497412172e+02,1.0948944841e+00,-1.1384583674e-01
7,2,6,2.2534322011e+02,2.2497412172e+02,2.2507141962e+02,2.2519601428e+02,-1.1384583674e-01,1.6598519238e-01
6,2,7,2.2507141962e+02,2.2519601428e+02,2.2534331002e+02,2.2497346545e+02,1.6598519238e-01,-1.1389683057e-01
7,1,5,2.2534331002e+02,2.2497346545e+02,2.2489273685e+02,2.2532519112e+02,-1.1389683057e-01,6.2368279763e-01
5,1,7,2.2489273685e+02,2.2532519112e+02,2.2534248104e+02,2.2497344569e+02,6.2368279763e-01,-1.1404988437e-01
7,1,5,2.2534248104e+02,2.2497344569e+02,2.2489196171e+02,2.2532524031e+02,-1.1404988437e-01,6.2352974383e-01
5,2,4,2.2489196171e+02,2.2532524031e+02,2.2464348152e+02,2.2556209543e+02,6.2352974383e-01,8.9100570502e-01
4,0,0,2.2464348152e+02,2.2556209543e+02,2.2429735773e+02,2.2577889804e+02,8.9100570502e-01,2.0998069637e+00
0,0,4,2.2429735773e+02,2.2577889804e+02,2.2464419069e+02,2.2556186048e+02,2.0998069637e+00,8.9104522532e-01
4,1,6,2.2464419069e+02,2.2556186048e+02,2.2494482791e+02,2.2501483980e+02,8.9104522532e-01,1.5020282182e-01
6,0,2,2.2494482791e+02,2.2501483980e+02,2.2464398203e+02,2.2531678681e+02,1.5020282182e-01,1.3800444626e+00
2,2,3,2.2464398203e+02,2.2531678681e+02,2.2496321626e+02,2.2519054373e+02,1.3800444626e+00,1.1126402575e+00
3,2,2,2.2496321626e+02,2.2519054373e+02,2.2464365778e+02,2.2531645853e+02,1.1126402575e+00,1.3800386913e+00
2,0,6,2.2464365778e+02,2.2531645853e+02,2.2494461011e+02,2.2501506535e+02,1.3800386913e+00,1.5030086046e-01
6,2,7,2.2494461011e+02,2.2501506535e+02,2.2521297668e+02,2.2478827964e+02,1.5030086046e-01,-1.2958116249e-01
7,2,6,2.2521297668e+02,2.2478827964e+02,2.2494470125e+02,2.2501442143e+02,-1.2958116249e-01,1.5024986663e-01
6,2,7,2.2494470125e+02,2.2501442143e+02,2.2521305625e+02,2.2478762204e+02,1.5024986663e-01,-1.2963215632e-01
7,1,5,2.2521305625e+02,2.2478762204e+02,2.2476807315e+02,2.2514639378e+02,-1.2963215632e-01,6.0794747188e-01
5,1,7,2.2476807315e+02,2.2514639378e+02,2.2521222707e+02,2.2478761532e+02,6.0794747188e-01,-1.2978521012e-01
7,0,3,2.2521222707e+02,2.2478761532e+02,2.2487783598e+02,2.2502273897e+02,-1.2978521012e-01,1.0790431319e+00
